2018-02-28T13:46:38.168+0800 I CONTROL  [initandlisten] MongoDB starting : pid=29065 port=27005 dbpath=/usr/local/mongo-cluster-sharding/shards/node5/data/db 64-bit host=kieren.local
2018-02-28T16:57:44.415+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T16:57:44.903+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:44.903+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:44.903+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:44.903+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T16:57:44.920+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:44.920+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:44.920+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:44.921+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T16:57:45.404+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:45.404+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:45.404+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:45.404+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T16:57:45.425+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:45.425+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:45.425+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:45.425+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T16:57:45.906+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:45.906+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:45.906+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:45.906+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T16:57:45.930+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:45.930+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:45.930+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:45.930+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T16:57:46.409+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:46.409+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:46.409+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:46.409+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T16:57:46.436+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:46.436+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:46.436+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:46.436+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T16:57:46.910+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:46.910+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:46.911+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:46.911+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T16:57:46.911+0800 I NETWORK  [initandlisten] All nodes for set configset are down. This has happened for 21 checks in a row.
2018-02-28T16:57:46.939+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:46.939+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:46.939+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:46.939+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T16:57:47.412+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:47.412+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:47.412+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:47.412+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T16:57:47.443+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:47.443+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:47.443+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:47.443+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T16:57:47.913+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:47.913+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:47.914+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:47.914+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T16:57:47.948+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:47.948+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:47.948+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:47.948+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T16:57:48.415+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:48.415+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:48.416+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:48.416+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T16:57:48.451+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:48.451+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:48.451+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:48.451+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T16:57:48.917+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:48.917+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:48.917+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:48.917+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T16:57:48.957+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:48.957+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:48.957+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:48.957+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T16:57:49.418+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:49.419+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:49.419+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:49.419+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T16:57:49.419+0800 I NETWORK  [initandlisten] All nodes for set configset are down. This has happened for 31 checks in a row.
2018-02-28T16:57:49.461+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:49.461+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:49.461+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:49.461+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T16:57:49.919+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:49.920+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:49.920+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:49.920+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T16:57:49.967+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:49.967+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:49.967+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:49.967+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T16:57:50.422+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:50.422+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:50.422+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:50.422+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T16:57:50.471+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:50.471+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:50.472+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:50.472+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T16:57:50.924+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:50.924+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:50.924+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:50.924+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T16:57:50.975+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:50.975+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:50.975+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T16:57:50.975+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T16:57:51.425+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
